0x00091360: aaa  ; call ebx ; 
0x00112942: mov edi, 0x810000D1 ; ret  ; 
0x000f6f42: mov edi, 0x8100028B ; ret  ; 
0x000f6d42: mov edi, 0x8100028D ; ret  ; 
0x000e8842: mov edi, 0x81000372 ; ret  ; 
0x000e5742: mov edi, 0x810003A3 ; ret  ; 
0x000e2342: mov edi, 0x810003D7 ; ret  ; 
0x000a0d42: mov edi, 0x810007ED ; ret  ; 
0x0002fa42: mov edi, 0x81000F00 ; ret  ; 
0x00019b42: mov edi, 0x8100105F ; ret  ; 
0x00143b42: mov edi, 0x81FFFDBF ; ret  ; 
0x0013d642: mov edi, 0x81FFFE24 ; ret  ; 
0x0013d142: mov edi, 0x81FFFE29 ; ret  ; 
0x00123d42: mov edi, 0x81FFFFBD ; ret  ; 
0x0000287f: mov edi, 0xA9011612 ; ret  ; 
0x000ffb33: mov edi, dword [ecx+edx] ; call dword [0x00000010] ; 
0x000ffb34: mov edi, dword [ecx+edx] ; call dword [0x00000010] ; 
0x000abde6: mov edi, dword [edx+ecx] ; call dword [0x00000010] ; 
0x000abde7: mov edi, dword [edx+ecx] ; call dword [0x00000010] ; 
0x001530c6: mov edi, dword [edx] ; ret  ; 
0x000e8ea3: mov edi, dword [esp+0x10] ; call dword [0x00000010] ; 
0x000e8d07: mov edi, dword [esp+0x14] ; call dword [0x00000010] ; 
0x000e8e0c: mov edi, dword [esp+0x18] ; call dword [0x00000010] ; 
0x00124457: mov edi, dword [esp+0x18] ; call dword [0x00000010] ; 
0x00124517: mov edi, dword [esp+0x18] ; call dword [0x00000010] ; 
0x00119c86: mov edi, dword [esp+0x1C] ; call dword [0x00000010] ; 
0x00119d09: mov edi, dword [esp+0x1C] ; call dword [0x00000010] ; 
0x000e8e5c: mov edi, dword [esp+0x24] ; call dword [0x00000010] ; 
0x000e70bb: mov edi, dword [esp+0x2C] ; call dword [0x00000010] ; 
0x000dd2cb: mov edi, dword [esp] ; call dword [0x00000010] ; 
0x0011fb15: mov edi, dword [esp] ; ret  ; 
0x0009c18c: mov edi, eax ; call dword [eax+0x396FE853] ; 
0x000df27b: mov edi, ebp ; call dword [0x00000010] ; 
0x000df3db: mov edi, ebp ; call dword [0x00000010] ; 
0x0017e229: mov edi, ebp ; call ebx ; 
0x00158109: mov edi, ebp ; jmp dword [ebx-0x06001087] ; 
0x000e8c87: mov edi, esi ; call dword [0x00000010] ; 
0x000ac3bc: mov edi, esp ; call dword [eax+0x0824448B] ; 
0x000e919d: mov edx, 0x00000040 ; call dword [0x00000010] ; 
0x000d66ef: mov edx, 0x00088000 ; call dword [0x00000010] ; 
0x000abebe: mov edx, 0x00098800 ; call dword [0x00000010] ; 
0x0002c69b: mov edx, 0x65000000 ; call dword [0x00000010] ; 
0x000f752a: mov edx, 0x65000000 ; call dword [0x00000010] ; 
0x00113947: mov edx, 0x810000C1 ; ret  ; 
0x000fcd47: mov edx, 0x8100022D ; ret  ; 
0x000f5f47: mov edx, 0x8100029B ; ret  ; 
0x000b1f47: mov edx, 0x810006DB ; ret  ; 
0x0006a647: mov edx, 0x81000B54 ; ret  ; 
0x0006a147: mov edx, 0x81000B59 ; ret  ; 
0x00068e47: mov edx, 0x81000B6C ; ret  ; 
0x00065b47: mov edx, 0x81000B9F ; ret  ; 
0x00061647: mov edx, 0x81000BE4 ; ret  ; 
0x00060d47: mov edx, 0x81000BED ; ret  ; 
0x0003b447: mov edx, 0x81000E46 ; ret  ; 
0x00018f47: mov edx, 0x8100106B ; ret  ; 
0x0012bd47: mov edx, 0x81FFFF3D ; ret  ; 
0x00093212: mov edx, 0x83000000 ; ret  ; 
0x00093872: mov edx, 0x83000000 ; ret  ; 
0x0007d0fc: mov edx, 0x83FFFFFE ; retn 0xEB01 ; 
0x0006b7b5: mov edx, 0xFFFFFFFF ; ret  ; 
0x0006c205: mov edx, 0xFFFFFFFF ; ret  ; 
0x0004a19a: mov edx, dword [edx+0x00000EEC] ; call dword [edx+eax*4] ; 
0x000d5e83: mov edx, dword [esp+0x00000098] ; call dword [0x00000010] ; 
0x0002ccd6: mov edx, dword [esp+0x000000A8] ; call dword [0x00000010] ; 
0x0002cd73: mov edx, dword [esp+0x000000A8] ; call dword [0x00000010] ; 
0x000dfbf0: mov edx, dword [esp+0x08] ; call dword [0x00000010] ; 
0x000d5819: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000d5928: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000d5a48: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000dcf29: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000de19a: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000de30a: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000df2c1: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000df421: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000e5299: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000e72bf: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x00105934: mov edx, dword [esp+0x0C] ; call dword [0x00000010] ; 
0x000debae: mov edx, dword [esp+0x34] ; call dword [0x00000010] ; 
0x000e2b21: mov edx, dword [esp+0x74] ; call dword [0x00000010] ; 
0x0011fb0d: mov edx, dword [esp] ; ret  ; 
0x000dfe48: mov edx, eax ; call dword [0x00000010] ; 
0x00069082: mov edx, ebp ; call dword [0x00000010] ; 
0x000df65b: mov edx, ebx ; call dword [0x00000010] ; 
0x000df6fb: mov edx, ebx ; call dword [0x00000010] ; 
0x0011eeb2: mov edx, ebx ; call dword [esi+0x000001F0] ; 
0x00023125: mov edx, edi ; call dword [0x00000010] ; 
0x0002770e: mov edx, edi ; call dword [0x00000010] ; 
0x0003a984: mov edx, edi ; call dword [0x00000010] ; 
0x0011b4e8: mov edx, edi ; call dword [0x00000010] ; 
0x0011d002: mov edx, edi ; call dword [esi+0x000001E4] ; 
0x0016a031: mov edx, edi ; jmp dword [eax-0x08] ; 
0x000b007f: mov edx, esi ; call dword [0x00000010] ; 
0x000fb09b: mov edx, esp ; ret  ; 
0x000f3fe4: mov es, word [eax+0x39000038] ; retn 0x840F ; 
0x0011737a: mov es, word [eax-0x77000000] ; retn 0xE2C1 ; 
0x000dd9b5: mov es, word [ebx-0x7EFFFFFC] ; jmp esp ; 
0x00098aa7: mov es, word [ecx-0x76FFFFFA] ; ret  ; 
0x0003672c: mov es, word [esi-0x7CFFFFF1] ; call dword [0x0F408F0F] ; 
0x0003f356: mov esi, 0x39051044 ; ret  ; 
0x0003eed9: mov esi, 0x39132454 ; retn 0x8D0F ; 
0x0010d443: mov esi, 0x81000126 ; ret  ; 
0x000f1e43: mov esi, 0x810002DC ; ret  ; 
0x000cba43: mov esi, 0x81000540 ; ret  ; 
0x0007db4b: mov esi, 0x81000A1F ; retn 0x44B1 ; 
0x00079443: mov esi, 0x81000A66 ; ret  ; 
0x00076c43: mov esi, 0x81000A8E ; ret  ; 
0x00073443: mov esi, 0x81000AC6 ; ret  ; 
0x0005e343: mov esi, 0x81000C17 ; ret  ; 
0x0002f143: mov esi, 0x81000F09 ; ret  ; 
0x0002f043: mov esi, 0x81000F0A ; ret  ; 
0x00121e43: mov esi, 0x81FFFFDC ; ret  ; 
0x000a5aad: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x000a5ba5: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x000a5e05: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x000a5e8d: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x000a60f8: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x000a6185: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x000a620d: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x000a6cc9: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x000a6dc6: mov esi, 0x83D3890A ; retn 0xF601 ; 
0x00040749: mov esi, 0x89998304 ; ret  ; 
0x00150dfe: mov esi, 0xC2C1C0BF ; ret  ; 
0x0016496c: mov esi, 0xC8FFFCC3 ; retn 0xFFFC ; 
0x001424fe: mov esi, 0xF6000000 ; retn 0x0F0F ; 
0x00002c45: mov esi, 0xF8CBEB8F ; rep ret  ; 
0x000025cb: mov esi, dword [eax+0x32BF11B7] ; jmp dword [esi-0x74A6AAF1] ; 
0x000d52d4: mov esi, dword [esp+0x00000080] ; call dword [0x00000010] ; 
0x000e7324: mov esi, dword [esp+0x14] ; call dword [0x00000010] ; 
0x0011a470: mov esi, dword [esp+0x14] ; call dword [ebx-0x00000CDC] ; 
0x000e7153: mov esi, dword [esp+0x18] ; call dword [0x00000010] ; 
0x000e8d47: mov esi, dword [esp+0x18] ; call dword [0x00000010] ; 
0x000e8ee7: mov esi, dword [esp+0x18] ; call dword [0x00000010] ; 
0x0011a4d0: mov esi, dword [esp+0x18] ; call dword [ebx-0x00000CDC] ; 
0x0011a530: mov esi, dword [esp+0x18] ; call dword [ebx-0x00000CDC] ; 
0x000f4393: mov esi, dword [esp+0x1C] ; call dword [0x00000010] ; 
0x000f43d4: mov esi, dword [esp+0x1C] ; call dword [0x00000010] ; 
0x000e8be7: mov esi, dword [esp+0x40] ; call dword [0x00000010] ; 
0x000e8c25: mov esi, dword [esp+0x40] ; call dword [0x00000010] ; 
0x000dcedc: mov esi, dword [esp+0x4C] ; call dword [0x00000010] ; 
0x000dfa0f: mov esi, dword [esp+0x4C] ; call dword [0x00000010] ; 
0x000dfa56: mov esi, dword [esp+0x4C] ; call dword [0x00000010] ; 
0x0011fb11: mov esi, dword [esp] ; ret  ; 
0x00175ccc: mov esi, ebp ; jmp edi ; 
0x00175ccd: mov esi, ebp ; jmp edi ; 
0x000dfc0b: mov esi, ebx ; jmp dword [esi-0x70] ; 
0x000fb42b: mov esi, ebx ; ret  ; 
0x000dd635: mov esi, ecx ; call dword [0x00000010] ; 
0x000e13e0: mov esi, ecx ; call dword [0x00000010] ; 
0x00188241: mov esi, ecx ; jmp dword [esi] ; 
0x0005f78d: mov esi, edx ; call dword [0x00000010] ; 
0x001442b1: mov esi, edx ; jmp dword [esi-0x70] ; 
0x000770ef: mov esi, edx ; ret  ; 
0x000daea6: mov esi, esi ; retn 0x0F40 ; 
0x000dc816: mov esi, esi ; retn 0x0F40 ; 
0x00164898: mov esp, 0x0CFFFCC1 ; retn 0xFFFC ; 
0x00164990: mov esp, 0x0CFFFCC2 ; ret  ; 
0x000900b1: mov esp, 0x10448DC0 ; ret  ; 
0x0016ac1c: mov esp, 0x24000163 ; retn 0xFFFB ; 
0x00040684: mov esp, 0x39FFFFFB ; ret  ; 
0x00040921: mov esp, 0x39FFFFFB ; retn 0x870F ; 
0x0008f9f1: mov esp, 0x5FF801C0 ; ret  ; 
0x00119cc8: mov esp, 0x65000000 ; call dword [0x00000010] ; 
0x00112d45: mov esp, 0x810000CD ; ret  ; 
0x0010ce45: mov esp, 0x8100012C ; ret  ; 
0x0010b445: mov esp, 0x81000146 ; ret  ; 
0x0010b045: mov esp, 0x8100014A ; ret  ; 
0x00105545: mov esp, 0x810001A5 ; ret  ; 
0x00103c45: mov esp, 0x810001BE ; ret  ; 
0x000ef945: mov esp, 0x81000301 ; ret  ; 
0x000eb945: mov esp, 0x81000341 ; ret  ; 
0x000d6c45: mov esp, 0x8100048E ; ret  ; 
0x000bdc45: mov esp, 0x8100061E ; ret  ; 
0x000ae845: mov esp, 0x81000712 ; ret  ; 
0x000ae345: mov esp, 0x81000717 ; ret  ; 
0x0009f445: mov esp, 0x81000806 ; ret  ; 
0x00071e45: mov esp, 0x81000ADC ; ret  ; 
0x0006d145: mov esp, 0x81000B29 ; ret  ; 
0x00063145: mov esp, 0x81000BC9 ; ret  ; 
0x00061c45: mov esp, 0x81000BDE ; ret  ; 
0x0005b445: mov esp, 0x81000C46 ; ret  ; 
0x00018e45: mov esp, 0x8100106C ; ret  ; 
0x0012a245: mov esp, 0x81FFFF58 ; ret  ; 
0x00128245: mov esp, 0x81FFFF78 ; ret  ; 
0x00121845: mov esp, 0x81FFFFE2 ; ret  ; 
0x0007d1e9: mov esp, 0x83110488 ; retn 0x3901 ; 
0x000876f3: mov esp, 0x83CE01D2 ; retn 0x2910 ; 
0x00088d23: mov esp, 0x83CE01D2 ; retn 0x2910 ; 
0x0008ba11: mov esp, 0x83CE01D2 ; retn 0x2910 ; 
0x0008ed11: mov esp, 0x83CE01D2 ; retn 0x2910 ; 
0x0010eedb: mov esp, 0x90669066 ; rep ret  ; 
0x00184d84: mov esp, 0xA800019B ; ret  ; 
0x00172a75: mov esp, ebp ; call dword [ebx+0x00] ; 
0x0002bd3f: mov esp, ecx ; jmp edx ; 
0x0017e3f9: mov gs, di ; call dword [ecx] ; 
0x00166031: mov gs, di ; jmp eax ; 
0x00175eed: mov gs, si ; call dword [ecx+eax+0x77040000] ; 
0x0019c1a0: mov seg?, bp ; jmp dword [eax+eax+0x41000000] ; 
0x0019c1a1: mov seg?, bp ; jmp dword [eax+eax+0x41000000] ; 
0x0019c160: mov seg?, bp ; jmp dword [eax+eax] ; 
0x0019c161: mov seg?, bp ; jmp dword [eax+eax] ; 
0x0007e12b: mov seg?, di ; jmp dword [esi-0x70] ; 
0x0007e13b: mov seg?, di ; jmp dword [esi-0x70] ; 
0x001a458d: mov seg?, si ; jmp dword [ebx+0x00000000] ; 
0x000fac96: mov seg?, sp ; call dword [eax-0x18] ; 
0x001643b9: mov sp, seg? ; jmp dword [eax] ; 
0x000397a4: mov ss, word [eax-0x7CFFFFF6] ; jmp dword [eax] ; 
0x000cfd76: mov word [0xE9020000], ds ; ret  ; 
0x00165944: mov word [eax+eax-0x13616C00], seg? ; jmp esp ; 
0x00183f54: mov word [ebp-0x44E7FFFF], cs ; call dword [ebx+eax+0x03000000] ; 
0x001ab344: mov word [ebx-0x09], es ; call dword [edx] ; 
0x00192a14: mov word [ebx-0x0C], cs ; jmp dword [esi] ; 
0x00166db4: mov word [ecx+eax-0x0EDB2C00], ss ; jmp dword [eax+0x24000194] ; 
0x0018cf94: mov word [ecx], cs ; call dword [eax+eax+0x00] ; 
0x0019ed48: mov word [edx+ecx], es ; ret  ; 
0x001a1609: mov word [edx], cs ; ret  ; 
0x00167fd0: movsb  ; ret  ; 
0x0016af9c: movsb  ; ret  ; 
0x00184d5c: movsb  ; ret  ; 
0x00184d9c: movsb  ; ret  ; 
0x000331b3: movsb  ; retn 0x8902 ; 
0x00035fea: movsb  ; retn 0x8902 ; 
0x0003901f: movsb  ; retn 0x8902 ; 
0x000ea1e7: movsb  ; retn 0x8B11 ; 
0x000e9f24: movsb  ; retn 0x8B12 ; 
0x000334da: movsb  ; retn 0xC102 ; 
0x0003351b: movsb  ; retn 0xC102 ; 
0x00036325: movsb  ; retn 0xC102 ; 
0x0003635d: movsb  ; retn 0xC102 ; 
0x0003934c: movsb  ; retn 0xC102 ; 
0x0003945a: movsb  ; retn 0xC102 ; 
0x00094d8b: movsb  ; retn 0xC102 ; 
0x00095219: movsb  ; retn 0xC102 ; 
0x000955f7: movsb  ; retn 0xC102 ; 
0x000957b5: movsb  ; retn 0xC102 ; 
0x00097afb: movsb  ; retn 0xC102 ; 
0x00097f89: movsb  ; retn 0xC102 ; 
0x0009835f: movsb  ; retn 0xC102 ; 
0x0009851d: movsb  ; retn 0xC102 ; 
0x0009aa81: movsb  ; retn 0xC102 ; 
0x0009ad87: movsb  ; retn 0xC102 ; 
0x0009af78: movsb  ; retn 0xC102 ; 
0x0009b091: movsb  ; retn 0xC102 ; 
0x001652b0: movsb  ; retn 0xFFEB ; 
0x00167298: movsb  ; retn 0xFFF2 ; 
0x00168800: movsb  ; retn 0xFFF7 ; 
0x0003d9fe: movsd  ; ret  ; 
0x000562c7: movsd  ; ret  ; 
0x000ed2a7: movsd  ; ret  ; 
0x00152291: movsd  ; ret  ; 
0x0002c77b: movzx eax, al ; ret  ; 
0x0002c98e: movzx eax, al ; ret  ; 
0x0003add3: movzx eax, al ; ret  ; 
0x0005b96b: movzx eax, al ; ret  ; 
0x00066fea: movzx eax, al ; ret  ; 
0x00066ffa: movzx eax, al ; ret  ; 
0x000915af: movzx eax, al ; ret  ; 
0x000e0545: movzx eax, al ; ret  ; 
0x0010c128: movzx eax, al ; ret  ; 
0x0010c14a: movzx eax, al ; ret  ; 
0x0010c16d: movzx eax, al ; ret  ; 
0x001153ea: movzx eax, al ; ret  ; 
0x00115d7d: movzx eax, al ; ret  ; 
0x00115dbd: movzx eax, al ; ret  ; 
0x00024e35: movzx eax, ax ; ret  ; 
0x00024e66: movzx eax, ax ; ret  ; 
0x00024e95: movzx eax, ax ; ret  ; 
0x00024ec6: movzx eax, ax ; ret  ; 
0x00024ef6: movzx eax, ax ; ret  ; 
0x00024f26: movzx eax, ax ; ret  ; 
0x00024f56: movzx eax, ax ; ret  ; 
0x00024f85: movzx eax, ax ; ret  ; 
0x00024fb6: movzx eax, ax ; ret  ; 
0x00024fe6: movzx eax, ax ; ret  ; 
0x00025016: movzx eax, ax ; ret  ; 
0x00025182: movzx eax, ax ; ret  ; 
0x000251a3: movzx eax, ax ; ret  ; 
0x000251c2: movzx eax, ax ; ret  ; 
0x000251e3: movzx eax, ax ; ret  ; 
0x00025203: movzx eax, ax ; ret  ; 
0x00025223: movzx eax, ax ; ret  ; 
0x00025243: movzx eax, ax ; ret  ; 
0x00025262: movzx eax, ax ; ret  ; 
0x00025283: movzx eax, ax ; ret  ; 
0x000252a3: movzx eax, ax ; ret  ; 
0x000252c3: movzx eax, ax ; ret  ; 
0x000ea3ca: movzx eax, ax ; ret  ; 
0x000ea46b: movzx eax, ax ; ret  ; 
0x000ea5aa: movzx eax, ax ; ret  ; 
0x000ea6db: movzx eax, ax ; ret  ; 
0x000ea77b: movzx eax, ax ; ret  ; 
0x000ea81b: movzx eax, ax ; ret  ; 
0x000ea8ba: movzx eax, ax ; ret  ; 
0x000ea95b: movzx eax, ax ; ret  ; 
0x000ea9fb: movzx eax, ax ; ret  ; 
0x000eaa9b: movzx eax, ax ; ret  ; 
0x000eadd5: movzx eax, ax ; ret  ; 
0x000eae56: movzx eax, ax ; ret  ; 
0x000eaf55: movzx eax, ax ; ret  ; 
0x000eb056: movzx eax, ax ; ret  ; 
0x000eb0d6: movzx eax, ax ; ret  ; 
0x000eb156: movzx eax, ax ; ret  ; 
0x000eb1d5: movzx eax, ax ; ret  ; 
0x000eb256: movzx eax, ax ; ret  ; 
0x000eb2d6: movzx eax, ax ; ret  ; 
0x000eb356: movzx eax, ax ; ret  ; 
0x0010487b: movzx eax, ax ; ret  ; 
0x00067d72: movzx eax, byte [edx] ; ret  ; 
0x00067dae: movzx eax, byte [edx] ; ret  ; 
0x00021897: mul esi ; call dword [eax-0x01] ; 
0x000912d6: neg byte [ebp-0x02] ; jmp dword [esi-0x70] ; 
0x000cbe2b: neg eax ; rep ret  ; 
0x000e9c7f: neg eax ; rep ret  ; 
0x0011d70b: neg eax ; rep ret  ; 
0x0005bf10: neg eax ; ret  ; 
0x00067df8: neg eax ; ret  ; 
0x000a03b7: neg eax ; ret  ; 
0x000dcfdc: neg eax ; ret  ; 
0x000e739e: neg eax ; ret  ; 
0x000e73df: neg eax ; ret  ; 
0x00121d63: neg eax ; ret  ; 
0x00121e33: neg eax ; ret  ; 
0x00124296: neg eax ; ret  ; 
0x00124563: neg eax ; ret  ; 
0x001248eb: neg eax ; ret  ; 
0x0012497b: neg eax ; ret  ; 
0x00124a43: neg eax ; ret  ; 
0x00124b63: neg eax ; ret  ; 
0x00124b93: neg eax ; ret  ; 
0x00124dc3: neg eax ; ret  ; 
0x00135557: neg eax ; ret  ; 
0x0013c197: neg eax ; ret  ; 
0x0013c647: neg eax ; ret  ; 
0x0013d12e: neg eax ; ret  ; 
0x0013e02d: neg eax ; ret  ; 
0x0013e358: neg eax ; ret  ; 
0x0013e39f: neg eax ; ret  ; 
0x0013fa18: neg eax ; ret  ; 
0x00142458: neg eax ; ret  ; 
0x001442df: nop  ; call dword [ebx] ; 
0x0018c389: nop  ; call dword [esi] ; 
0x00017746: nop  ; jmp dword [ebx-0x0000003C] ; 
0x00017747: nop  ; jmp dword [ebx-0x0000003C] ; 
0x0011bd16: nop  ; jmp dword [esi-0x70] ; 
0x0011bd17: nop  ; jmp dword [esi-0x70] ; 
0x000f7583: nop  ; jmp edx ; 
0x00025054: nop  ; rep ret  ; 
0x00025094: nop  ; rep ret  ; 
0x0006a89e: nop  ; rep ret  ; 
0x0006a89f: nop  ; rep ret  ; 
0x000f4c2f: nop  ; rep ret  ; 
0x00107e5e: nop  ; rep ret  ; 
0x00107e5f: nop  ; rep ret  ; 
0x0010eede: nop  ; rep ret  ; 
0x0010eedf: nop  ; rep ret  ; 
0x0010f62f: nop  ; rep ret  ; 
0x0011040f: nop  ; rep ret  ; 
0x00110d4f: nop  ; rep ret  ; 
0x001157ef: nop  ; rep ret  ; 
0x0011a5be: nop  ; rep ret  ; 
0x0011a5bf: nop  ; rep ret  ; 
0x0011a99e: nop  ; rep ret  ; 
0x0011a99f: nop  ; rep ret  ; 
0x0000a22c: nop  ; ret  ; 
0x0000c4cc: nop  ; ret  ; 
0x000252dd: nop  ; ret  ; 
0x000252ed: nop  ; ret  ; 
0x0002898c: nop  ; ret  ; 
0x000f93bc: nop  ; ret  ; 
0x00169bfc: nop  ; ret  ; 
0x001ab02b: nop  ; ret  ; 
0x0000c29c: nop  ; retn 0x0006 ; 
0x00003046: nop  ; retn 0x5BDB ; 
0x00171221: or ah, ch ; jmp dword [edi] ; 
0x000a65c3: or al, 0x01 ; ret  ; 
0x000c48dd: or al, 0x01 ; ret  ; 
0x00074555: or al, 0x01 ; retn 0x1089 ; 
0x0007460f: or al, 0x01 ; retn 0x1089 ; 
0x00115856: or al, 0x01 ; retn 0x5189 ; 
0x001513cb: or al, 0x0C ; ret  ; 
0x0011287d: or al, 0x10 ; ret  ; 
0x00068f7a: or al, 0x21 ; retn 0xFA83 ; 
0x0011fb1e: or al, 0x24 ; ret  ; 
0x0009e73e: or al, 0x29 ; ret  ; 
0x0009e7ac: or al, 0x29 ; ret  ; 
0x0009e813: or al, 0x29 ; ret  ; 
0x000fc41b: or al, 0x29 ; retn 0xC283 ; 
0x00079706: or al, 0x29 ; retn 0xE801 ; 
0x0002a57b: or al, 0x31 ; call dword [eax-0x18] ; 
0x000d6983: or al, 0x31 ; call dword [esi-0x18] ; 
0x00047421: or al, 0x39 ; ret  ; 
0x000702a2: or al, 0x39 ; ret  ; 
0x000a75af: or al, 0x39 ; ret  ; 
0x000eeb1d: or al, 0x39 ; ret  ; 
0x000eeb31: or al, 0x39 ; ret  ; 
0x001114ce: or al, 0x39 ; retn 0x1572 ; 
0x00132ffc: or al, 0x39 ; retn 0x1D72 ; 
0x00130e4c: or al, 0x39 ; retn 0x2D72 ; 
0x000a3063: or al, 0x39 ; retn 0x9275 ; 
0x0010cc37: or al, 0x39 ; retn 0x960F ; 
0x0011e52c: or al, 0x39 ; retn 0xA773 ; 
0x0004eeff: or al, 0x39 ; retn 0xFFB8 ; 
0x0016d1e7: or al, 0x41 ; ret  ; 
0x0016d823: or al, 0x41 ; ret  ; 
0x0016ea66: or al, 0x41 ; ret  ; 
0x0016ed3b: or al, 0x41 ; ret  ; 
0x0016f1c6: or al, 0x41 ; ret  ; 
0x0016f1d4: or al, 0x41 ; ret  ; 
0x0016f1e2: or al, 0x41 ; ret  ; 
0x0016f5a5: or al, 0x41 ; ret  ; 
0x0016f7b0: or al, 0x41 ; ret  ; 
0x0016f7e9: or al, 0x41 ; ret  ; 
0x0016fbee: or al, 0x41 ; ret  ; 
0x0016fc52: or al, 0x41 ; ret  ; 
0x0016fc91: or al, 0x41 ; ret  ; 
0x00170194: or al, 0x41 ; ret  ; 
0x00170658: or al, 0x41 ; ret  ; 
0x00170666: or al, 0x41 ; ret  ; 
0x001706c1: or al, 0x41 ; ret  ; 
0x001706de: or al, 0x41 ; ret  ; 
0x001706ec: or al, 0x41 ; ret  ; 
0x00170754: or al, 0x41 ; ret  ; 
0x00170762: or al, 0x41 ; ret  ; 
0x00170c12: or al, 0x41 ; ret  ; 
0x00170c7e: or al, 0x41 ; ret  ; 
0x001711e5: or al, 0x41 ; ret  ; 
0x001711f3: or al, 0x41 ; ret  ; 
0x00171201: or al, 0x41 ; ret  ; 
0x0017120e: or al, 0x41 ; ret  ; 
0x001718b1: or al, 0x41 ; ret  ; 
0x001718bf: or al, 0x41 ; ret  ; 
0x001718cd: or al, 0x41 ; ret  ; 
0x001718da: or al, 0x41 ; ret  ; 
0x00171fc5: or al, 0x41 ; ret  ; 
0x00171fd3: or al, 0x41 ; ret  ; 
0x00171fe1: or al, 0x41 ; ret  ; 
0x00171fee: or al, 0x41 ; ret  ; 
0x00172b3f: or al, 0x41 ; ret  ; 
0x00172d5d: or al, 0x41 ; ret  ; 
0x00172f5e: or al, 0x41 ; ret  ; 
0x00173aee: or al, 0x41 ; ret  ; 
0x00173afc: or al, 0x41 ; ret  ; 
0x00174042: or al, 0x41 ; ret  ; 
0x0017515e: or al, 0x41 ; ret  ; 
0x0017544c: or al, 0x41 ; ret  ; 
0x0017569d: or al, 0x41 ; ret  ; 
0x00175b62: or al, 0x41 ; ret  ; 
0x00175bff: or al, 0x41 ; ret  ; 
0x00175cbb: or al, 0x41 ; ret  ; 
0x00176293: or al, 0x41 ; ret  ; 
0x001765e9: or al, 0x41 ; ret  ; 
0x00176ed5: or al, 0x41 ; ret  ; 
0x0017700d: or al, 0x41 ; ret  ; 
0x0017701b: or al, 0x41 ; ret  ; 
0x001770da: or al, 0x41 ; ret  ; 
0x0017714d: or al, 0x41 ; ret  ; 
0x0017726d: or al, 0x41 ; ret  ; 
0x001772aa: or al, 0x41 ; ret  ; 
0x001772de: or al, 0x41 ; ret  ; 
0x0017731e: or al, 0x41 ; ret  ; 
0x0017734a: or al, 0x41 ; ret  ; 
0x00177379: or al, 0x41 ; ret  ; 
0x00177495: or al, 0x41 ; ret  ; 
0x001774a3: or al, 0x41 ; ret  ; 
0x00177bed: or al, 0x41 ; ret  ; 
0x00177c19: or al, 0x41 ; ret  ; 
0x00178652: or al, 0x41 ; ret  ; 
0x00178809: or al, 0x41 ; ret  ; 
0x001792e3: or al, 0x41 ; ret  ; 
0x001797b0: or al, 0x41 ; ret  ; 
0x0017982c: or al, 0x41 ; ret  ; 
0x00179865: or al, 0x41 ; ret  ; 
0x00179872: or al, 0x41 ; ret  ; 
0x00179a4a: or al, 0x41 ; ret  ; 
0x00179a57: or al, 0x41 ; ret  ; 
0x0017a311: or al, 0x41 ; ret  ; 
0x0017a587: or al, 0x41 ; ret  ; 
0x0017a5b9: or al, 0x41 ; ret  ; 
0x0017a603: or al, 0x41 ; ret  ; 
0x0017a623: or al, 0x41 ; ret  ; 
0x0017a67b: or al, 0x41 ; ret  ; 
0x0017a69b: or al, 0x41 ; ret  ; 
0x0017a6e9: or al, 0x41 ; ret  ; 
0x0017a6f7: or al, 0x41 ; ret  ; 
0x0017aa46: or al, 0x41 ; ret  ; 
0x0017aaa9: or al, 0x41 ; ret  ; 
0x0017ac8d: or al, 0x41 ; ret  ; 
0x0017ac9b: or al, 0x41 ; ret  ; 
0x0017b12c: or al, 0x41 ; ret  ; 
0x0017b228: or al, 0x41 ; ret  ; 
0x0017b41e: or al, 0x41 ; ret  ; 
0x0017b42c: or al, 0x41 ; ret  ; 
0x0017b507: or al, 0x41 ; ret  ; 
0x0017b5ce: or al, 0x41 ; ret  ; 
0x0017b6ac: or al, 0x41 ; ret  ; 
0x0017b759: or al, 0x41 ; ret  ; 
0x0017c1ce: or al, 0x41 ; ret  ; 
